lp,symbol,decimals,liquidity,type,tick,sqrt_ratio,token0,reserve0,staked0,token1,reserve1,staked1,gauge,gauge_liquidity,gauge_alive,fee,bribe,factory,emissions,emissions_token,emissions_cap,pool_fee,unstaked_fee,token0_fees,token1_fees,locked,emerging,created_at,nfpm,alm,root,chain_id,chain_name,chain_key
0x59Da7538Bbea7facC9185b412e0D43da67A84Ab7,vAMM-AERO/GHST,18,1137151659356961354,-1,0,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,701677871269473171,0,0xcD2F22236DD9Dfe2356D7C543161D4d260FD9BcB,1843027961599889633,0,0x785369676686874713ca132C2002E7736A36FE44,1137058826203846157,False,0xcB7B07fE286dE3347364a5e7d262E60a5044BFf5,0x27D462187858ebdb782c67653049020d810a186D,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,18454348743924149,29950453556051240,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x8263C80Ba82fFb3506Eb731DCa78546244Ce2fC6,vAMM-USDC/GHST,18,1423067637805,-1,0,0,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,603093,0,0xcD2F22236DD9Dfe2356D7C543161D4d260FD9BcB,3358693385931794700,0,0xD2D7290dE8699f3cF4C1dF861EC82c4E29C2d743,1422969735924,False,0x9b99FA4D3Ad6483ed7124A76B88da41f57f95766,0x8Fa3dF3290cAE9a0f1F0d89578bE6fca15E1F2A0,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,55929,79618158942610506,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x7D68c4E183e31971deb223e6F8A064751d0599d0,vAMM-WETH/NORMILIO,18,1446902671033093471342,-1,0,0,0x4200000000000000000000000000000000000006,314361131285339474,0,0xcDE90558fc317C69580DeeAF3eFC509428Df9080,6660986034471689838021723,0,0xE531DEd40AeA2Fd2ba7476BB6cE30cF9e2cfd2D0,291538307207097246845,False,0x2E5DC5b239B20872153f9ED189F3Cdb5DfEfb34f,0x50f8107D5Ea988DD62Caf17b5bC5A484ffCb757F,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,100,0,366609180916514079,721474989358583003854835,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x0DFb9Cb66A18468850d6216fCc691aa20ad1e091,vAMM-WETH/GHST,18,9134075114051448640548,-1,0,0,0x4200000000000000000000000000000000000006,72623344764982170308,62184035435500284414,0xcD2F22236DD9Dfe2356D7C543161D4d260FD9BcB,1151646033930628065665592,986101618079517001947766,0xe3800a58B5535935850a10e082952Ec3577D8DCc,7821089105724777226289,True,0xae5eC5684E35E7946B64acc9A51c03B7881CbD6b,0x7F3134D4DA2Ab6fB961740C5305A91b1648a6d3d,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,412139056238944,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,60442792012352544,898342047735983529447,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x2607F788Bf11a41F70f20574CeD33E31220dDB26,vAMM-WETH/FOMO,18,91696510293467548,-1,0,0,0x4200000000000000000000000000000000000006,48843268085446615,0,0x64D36A5Ee6f7F0e63B4bad7Fef1e84D109F5Efbe,172147571806427302,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,12000000000000,58037807879512,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x73DdDbe505F9197138785E1ccFa2988705ce4BFD,vAMM-GNUS/AERO,18,3921349856962879271558,-1,0,0,0x614577036F0a024DBC1C88BA616b394DD65d105a,3987086450664266763513,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,3857651002355838239620,0,0x0BF71380275DA393bbf593546D5050bb1deEf779,3921349843176245058178,False,0x2C533491FEb517c4D92c43A0084987944169DD35,0x39d8848289B21Ca2Ad07AA44D2B07B8861d2d7e5,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,947144843100951237,4068145739829465693,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x28495d9ee2F7f0e6b285db0810b9657CE09a5004,vAMM-SOFT/WETH,18,379459075890058156216,-1,0,0,0x04D1963C76EB1BEc59d0eEb249Ed86F736B82993,1023368443102921158548913,0,0x4200000000000000000000000000000000000006,140701355925079395,0,0xFdcF81330bb3E101515d924B63E65842342773a5,196354476772005907137,False,0x5AC73eCA3D08973aAEb9ab701131c75D3dFfaF93,0x4c2D37C3b7286aF9C61d86D2a39E32EEfC049193,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,100,0,43054654508298774784923,31140014299657295,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x8D7f540E1b94fc749516Bc8A5e9A396Ed18bd88B,vAMM-WELS/WELL,18,1000,-1,0,0,0x7F62ac1e974D65Fab4A81821CA6AF659A5F46298,317,0,0xFF8adeC2221f9f4D8dfbAFa6B9a297d17603493D,3163,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x6F9793007764dC4b6334Bbeba043D33FAaFE2584,vAMM-AERO/BUIDL,18,42098398984314365890,-1,0,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,311210714528148256,0,0xdADc4F8E9d8d37294de0E02A2Ce8Cc0c90A4F6c2,6004340615469149548091,0,0x940c8E211cE94Ad404d31836988D850D0CbACC8F,0,False,0x5b33d5Ae3899B147F820fC4E16AE44b877e58d78,0x069CFcBCe032c4BDEe2447045647BA3ced565e54,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,392748498023674945,1199690768667323555514,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xB3111B4BA85154d72A59F0bb86ccC5E88C4CbeA8,vAMM-WETH/NIB,18,1000,-1,0,0,0x4200000000000000000000000000000000000006,1,0,0xBe595e877D335fCBF23f4e72d9a70cB46F81350c,1792759,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,1200000000000,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xd9F081e307aA43DD20168258531f263c09189704,sAMM-DOLA/USDC+,18,1000,0,0,0,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,1000000000,0,0x85483696Cc9970Ad9EdD786b2C5ef735F38D156f,1,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xe8493B288289e2e576FF10AE9f990135A6398BE2,sAMM-ezETH/WELL,18,1000,0,0,0,0x2416092f143378750bb29b79eD961ab195CcEea5,1,0,0xFF8adeC2221f9f4D8dfbAFa6B9a297d17603493D,251384,0,0xd3597160f1436B1861951A23D4C88E498587d346,0,False,0x2b6dce7007C532197CBA66A4Ac05D5dE5B4CaBAe,0x5dbEB664fBCc95063c33Af865Fb6224E1cD0C304,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,5,0,990972,698,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x8aCa69b163fAd932933Ec1EDD9C795949f6E1151,vAMM-BRETT/TOSHI,18,6172839506172839506814,-1,0,0,0x532f27101965dd16442E59d40670FaF5eBB142E4,920433814993639013181,0,0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4,42212005460048105196236,0,0x78c7c05F9eA4d49ec2cD54e9e5d25b8640b5488e,5009259259259259604647,False,0x06e72f1D72BDD4ff53D86476F9CB77C9101539f0,0x91b5cf8889A30CfBfE521E151713F802a1740705,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,66545686864589381030,11202250802785080741699,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xB37642E87613d8569Fd8Ec80888eA6c63684E79e,vAMM-WETH/KLIMA,18,81921464623289181,-1,0,0,0x4200000000000000000000000000000000000006,15840225165706620359,15786005478281075663,0xDCEFd8C8fCc492630B943ABcaB3429F12Ea9Fea2,725915148120927,723430404879158,0x44A927DD8f6def04f76B00cece9804BF441dc6b1,81641054707467166,True,0x172CeDd3175fAba08F518fDD5F2D1304ba5d75bD,0x68177fA43B05D422500C163E6a7bb8e326114a04,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,361463055457379,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,100,0,2515698418813770,46165840992,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x8fBc3A9C77286273E48f804B30eCfc7e0fC16DAF,vAMM-WETH/VSALE,18,70710678118654752440,-1,0,0,0x4200000000000000000000000000000000000006,18299501520235017,0,0x6cDcd78f8fDD2c4FB282EEc7c4A4389c89a5b7d3,273231486358858286739647,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,419733673129217,810522328203548571200,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xA80D70609e78802D82F196502CF56805F985B350,vAMM-MAAT/USDC,18,1000,-1,0,0,0x641B0453487C9D14c5df96d45a481ef1dc84e31f,959445592,0,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,1,0,0x04A1b76B1F9EF626bbe90513519A6c79F9B43B9C,0,False,0xfd2fE997A37356f9891B88D7667aB6E15d9316B6,0x8a382476dBB0B784df2d0beC064b0EafEf858Ba7,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,1781897,11,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xf79ffcd75B12f90f16cf81a9998b9Eb8548024aC,vAMM-AERO/BENI,18,1000,-1,0,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,64971890267530,0,0xDe7a416ac821C77478340EEBaA21b68297025eF3,5117267474843030,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,615413815651838743,484215900063300998937,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x4020696b4A3c908204fDb05EA2676D1658B43C31,sAMM-EXTRA/AERO,18,1000,0,0,0,0x2dAD3a13ef0C6366220f989157009e501e7938F8,3017,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,73,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,20139725967390146,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xb756F8aC126e3b9DeE1f3Fc0cac3783Abd9F7f04,vAMM-WETH/bHAWK,18,1000,-1,0,0,0x4200000000000000000000000000000000000006,11,0,0x4385Fc5A3bD501cf7fFCaF672bA71BBA97D3F7fC,108373,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,2391,532,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xCC796f7d902a865379DdAdC6Fdb8c050BdE4ca46,vAMM-HIGHER/DEGEN,18,9885957948104074855652,-1,0,0,0x0578d8A44db98B23BF096A382e016e29a5Ce0ffe,13488447432106916295556,0,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,7263016769091316066434,0,0xF57Ea0Cb17140c308d504ae2EF3f416C89c16d5F,9796310726697546486141,False,0xD026a4A27C3E7fA6088Ccb684e313286e391273F,0xD84BcbdaCe8C9899D38f79215B82fB6Dfb963E8C,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,1227361977879368272562,1622282996219601115270,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x1A08fa01DfeF73EBd7C3101e305CeFbB3bB26c63,vAMM-WETH/BF,18,73220762082895586,-1,0,0,0x4200000000000000000000000000000000000006,283520123727530547,0,0x8e331509CC4befae1ee6363D5d06Ad538fc65A3E,18911950428181401,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,3983211228626413,230757430461857,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x06FC132FFFF8E55DfD0dc581c5546532aF88CFED,vAMM-USDC/BF,18,4078413782042,-1,0,0,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,848146556,0,0x8e331509CC4befae1ee6363D5d06Ad538fc65A3E,19614207626951785,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,10407195,215433071036646,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xcA1C348F12ff5729bdceC61bC47Ca41dAcBFDA43,sAMM-WETH/hyUSD,18,26430586045892531,0,0,0,0x4200000000000000000000000000000000000006,38892185628151,0,0xCc7FF230365bD730eE4B352cC2492CEdAC49383e,292773397541571756,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,102013422455,475948874651958,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x3e1893753F410F909A40C50857fF6C9eEF2C1D88,sAMM-PRO/AERO,18,5000001000,0,0,0,0x18dD5B087bCA9920562aFf7A0199b96B9230438b,2272555,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,8101215196170177,0,0x95Fc882911a36E298C0dEC1e8DDC50b05599c09d,5000000000,False,0x1731f68177CaE760FE3657675a81725a11d7787f,0x805163386e873b562bADA6073219Ad2FE2905C16,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,5,0,43005,20436751846612384,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xEF8C3d3B06Cf133c74d86e47faD8b97357a00d97,vAMM-VIRTUAL/IAW,18,1000,-1,0,0,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,830,0,0x9EFa06bb8336F4dc382750b49Aa4899f0F426302,1207,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,300000000000000000,300000000000000000,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x992E5a0f5bd0809cc22b4D351a576BdeCC85E021,vAMM-tBTC/OVN,18,34558695749,-1,0,0,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,124714722,0,0xA3d1a8DEB97B111454B294E2324EfAD13a9d8396,9956691150451,0,0x0964e3A09fAD3e6Eee2f867fB989302a8634bc94,0,False,0xa96987E0f590cc71D66d6F103B6509F83f486a98,0x159492f73641E0cb862B7Ed3D65F352Ca784aABb,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,161228,48663592012,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xA30211F4D70a2FF0180F70bcf80Dd691e6D9bB3e,vAMM-TN100x/AERO,18,18150957274407340419,-1,0,0,0x5B5dee44552546ECEA05EDeA01DCD7Be7aa6144A,3439915610100884914035,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,98188150052068027,0,0xA5Da32906d4Dad5e4ca56065fEC4018B304BebFC,30752198782212903,False,0xc78E21f87964De2C7838cBd59f79Fb0264E41dB6,0x02e2567EDead6764Eb4d8B6268BbE89019c00D7e,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,41248230156559980298,6861297092156114,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x1610F736f1B4A2643d78C82Bdda4a364fc9D11E2,vAMM-WETH/JADE,18,22401403757346415057949,-1,0,0,0x4200000000000000000000000000000000000006,12138376822309686654,0,0x628c5Ba9B775DACEcd14E237130c537f497d1CC7,12207759736670524016134070,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,1506492007657854014,752634548653687152452750,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x37E769D2dcF3e3E8dFC37c0Df83EEB56edfC0fD2,vAMM-VIRTUAL/WAI,18,4791075470954220809456,-1,0,0,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,2374899629184684461471,2327585561165959164733,0x23471E7250bCD7ee21Df3f39Ed6151931D1E076b,9671027633911222206997,9478356055854285263058,0x57E0f09B66baD2f184d30B58973690C15d7f6243,4695625007309407077129,True,0x65f828999EB440ABc878E75840cb4a2FBe054bc8,0x2D4094480385CDaE1387E64E84c52237F9c27E14,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,2007429260060959,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,6832363663948418710,41444328666320179023,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x3613545064fFE8b12E6136C2e8fBaA569779A341,vAMM-AERO/USDC,18,1000,-1,0,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,1819154491511133,0,0xec267C53f53807c2337C257f8AC3Fc3cC07cc0ed,2156,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,11824552892342357,1656009,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x793f4e3416aa14bcA453Bca9C37872980fF0F657,vAMM-EXTRA/OVN,18,1000,-1,0,0,0x2dAD3a13ef0C6366220f989157009e501e7938F8,5825,0,0xA3d1a8DEB97B111454B294E2324EfAD13a9d8396,174,0,0x3c15f82A7202979b3a607B49b0fea5e9826650c1,0,False,0x4C75DAcD8E8b09bb349150EC45A5EEfAbF4C4802,0x5b4B24e971885FfD6D62811CD07fD75C1808c397,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,5437350512844180,169537783762903,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xDB8e14347F2FCBd0D70A8F921C08764bB6f68987,sAMM-AERO/BUIDL,18,9910000000000000000,0,0,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,3683058678367177,0,0xdADc4F8E9d8d37294de0E02A2Ce8Cc0c90A4F6c2,173662210648339772723,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,675462426573741,1340049154398889760,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x3A92C3EE378cB0AAa945A2a8aeC875CD6E1F651f,vAMM-tBTC/EXTRA,18,1000,-1,0,0,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,2671066,0,0x2dAD3a13ef0C6366220f989157009e501e7938F8,3257764393,0,0x48DA8C9d81e87C91e1226BbdAB092834BB0Ed993,0,False,0xA30921A151a7133D1aBe4E6CDBE1d1e58074B93F,0xBFC82B870b74c8c995186718a0123210aEEc4513,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,6526651,28523700084644,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x2f03Cd14F011c1A1B4Fb5Fd96170166A3851A6bf,vAMM-TKN/OVN,18,1000,-1,0,0,0x78b3C724A2F663D11373C4a1978689271895256f,11285,0,0xA3d1a8DEB97B111454B294E2324EfAD13a9d8396,89,0,0x195e71412aff7C688b0D07666a3Fa46D208c9fB4,0,False,0x74e5AB858303C725b145Cb523a1259588cA8e2C4,0x1965cEcB93f2449784768c0c6c94479E4158d100,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,0,1165322848745,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xeb799C73b536D7227f96833f1182fF02550914CB,vAMM-EXTRA/TKN,18,1000,-1,0,0,0x2dAD3a13ef0C6366220f989157009e501e7938F8,1694,0,0x78b3C724A2F663D11373C4a1978689271895256f,592,0,0x99276Deaa2a18B20838EC49fCba9BF65A4db31CA,0,False,0xdae88e2A26f46584f0A228e4323cF2E1662952CC,0x6Ee13d06867CA0D8BE07d66a489B4534EbD833A1,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0,30,0,2313792155141341,1654060569902813,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0xA2414C42F8C63e695654fAF8E7dd3AeEFf874Bc4,vAMM-cbETH/L2VE,18,1000,-1,0,0,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,1,0,0xA19328fb05ce6FD204D16c2a2A98F7CF434c12F4,1093395,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,0,628939742251862458,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x01EB642a86f7AF6Bb0bA1dc78D059E4f883B761a,sAMM-USDC/BUIDL,18,4000000000000,0,0,0,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,999,0,0xdADc4F8E9d8d37294de0E02A2Ce8Cc0c90A4F6c2,80686520998856107411,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,17276,338610392928523075,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x67e062F9Bd18e9BBB1ea5664C0142CB234D8b14e,sAMM-BMX/toby,18,1000,0,0,0,0x548f93779fBC992010C07467cBaf329DD5F059B7,1,0,0xb8D98a102b0079B69FFbc760C8d857A31653e56e,47147774,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,5,0,0,178860533513854094602,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
0x70AB30EAB66eE0901651e3e11F353d5De99e05D2,vAMM-WETH/CHONG,18,1000,-1,0,0,0x4200000000000000000000000000000000000006,1,0,0x4DC3b13933bd9CAB949d9e25119E4dc8E0379255,34394691206116038675683,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x420DD381b31aEf6683db6B902084cB0FFECe40Da,0,0x0000000000000000000000000000000000000000,0,30,0,0,103494557290218770287,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,8453,Base,base
